review_id,username,user_image,likes,review_created_version,created_at,reply_content,replied_at,app_version,score,comments,keywords,lda_category,sentiment,insight
aadbf0d2-35f2-4a40-8845-05b68634caf5,Gizaw Yadasa,https://play-lh.googleusercontent.com/a-/ALV-UjXzmVvWXa1sF4_pQHuK9nw1BGxOnOfYkGoUW47CjdCAL-Zy4jE,1,24.01.17,2024-03-19 19:26:35,,,24.01.17,1,"This application needs upgrade ,it cannot work any thing,",,,,
556f3439-c299-4bda-acb8-a5cae3cb1864,Girum Alemayehu,https://play-lh.googleusercontent.com/a-/ALV-UjVl03OqmAOmO1o3O4t9L9KDdrb_DTAFthttMzZ7j4-jgh845dS4,2,24.03.04,2024-03-19 18:57:08,,,24.03.04,3,Good,,,,
8e69e16d-4030-42ba-b9fd-d87e2d28d2a7,Hadish Bekuretsion Areeya,https://play-lh.googleusercontent.com/a-/ALV-UjWsj1AUOURDaU7Nb1hlF0kji_8Zug3n8bgdm1S0q-Dp3dC0KGRd7g,1,23.06.17,2024-03-19 18:46:54,,,23.06.17,1,I am disgrace by this apps. Its really boring. I do no why this mobile apps built. 1. Can't respons the host 2. It's too big for mobile.,,,,
9148fcd7-ea1a-4e29-a39b-9c28a0a33318,asegd belachew,https://play-lh.googleusercontent.com/a-/ALV-UjV2jbNxrQDDo0DCN6cSHvOcRkxSnr6xZDmEVKDD3jhnyr9mUw,0,24.03.04,2024-03-19 16:18:49,,,24.03.04,5,👋👌,,,,
fe644acb-3a43-4d07-ac96-59528ed345f0,bezawit abebe,https://play-lh.googleusercontent.com/a-/ALV-UjVHaJNtQXAoADWKAioIsYLviXeltX912DRhGXYSQnsPSbUxCJM,0,24.03.04,2024-03-19 16:10:45,,,24.03.04,1,How can I work,,,,
fc21bfa8-d761-4f75-ac94-1fde163cc81a,Bereket Mulugeta,https://play-lh.googleusercontent.com/a/ACg8ocIGIeY0GZJszn25QlKiR6hNUKRwUn0Lk6X72jBbuQlQci4mAg=mo,0,23.12.29,2024-03-19 15:58:09,,,23.12.29,5,Wow,,,,
7f242fc6-45c0-4b76-9525-581ad875ca22,ERMIAS DESALEGN (ERMI),https://play-lh.googleusercontent.com/a-/ALV-UjWqE-iGtptyVcAm7MKQTVvjI8UIu_MW2a-5hVmG9rxJ0DM1QFgo,2,24.02.14,2024-03-19 15:57:48,,,24.02.14,5,"It's nice app to transfer money , it's very easy to use",,,,
4e03fcb5-9d5b-4a5d-a109-e46ce3b79fde,Amanuel Kebede,https://play-lh.googleusercontent.com/a/ACg8ocKkNt9paUl0zzlCs4Vw6-O2Ydiq7xmNgWEW6eatIM0_iEe0cQ=mo,0,24.03.04,2024-03-19 15:45:20,,,24.03.04,4,Cool,,,,
8a804176-1027-485e-8468-5d84dbfe5c1b,Efrem Boru,https://play-lh.googleusercontent.com/a/ACg8ocLfE79jHo0swk3M5VhQ4Hq8grULHKpWL1Er6lc93kgg6wUJVQ=mo,0,,2024-03-19 15:06:12,,,,5,My phone,,,,
52722447-b321-4289-8d1b-1d432fa0e558,Addisu Ayele,https://play-lh.googleusercontent.com/a/ACg8ocIVBFUIGhDxunsX3BiuPHzH1hdxcpP4ESwMolkzjuqwsQbufg=mo,1,24.03.04,2024-03-19 14:12:12,,,24.03.04,1,Its not active all day,,,,
097b0ebd-cbd7-49a4-bd1d-f571780244aa,Israeli Gere,https://play-lh.googleusercontent.com/a/ACg8ocLZW_TGzZ7vnbTaV1n_9kArpjXk-a7DjesVdWka7fTqmWuu0w=mo,0,,2024-03-19 13:55:16,,,,5,Good app.,,,,
847285f0-c1e0-4f2e-9be6-3da30139099a,somex international,https://play-lh.googleusercontent.com/a-/ALV-UjU20kl9frzA_tG-K8sd1WO_qKX5iQxz27Qota1zjL58-2SY1hma,0,24.03.04,2024-03-19 12:44:39,,,24.03.04,5,Its more than good,,,,
f98ffa95-4f82-4333-bdc2-de36d6560ba1,Amutu Girma,https://play-lh.googleusercontent.com/a/ACg8ocIlOkez7IjZiiV3fTkp9qtSAgLpoIrwhaUWq43oBwjIkrnf2w=mo,0,,2024-03-19 10:45:25,,,,1,The worst app ever,,,,
c7d68438-a86f-4afb-9d95-bdf3737c0b9b,Bahru Kemal,https://play-lh.googleusercontent.com/a-/ALV-UjWvYMVCeDCY-TCa1SaA53xRrh3duMf7LfTFEStY8-V_eQPddJQ3,1,24.03.04,2024-03-18 23:51:22,,,24.03.04,3,super apollo app,,,,
ca81cc67-8d85-4473-bfad-08874b309124,sewalem fetene,https://play-lh.googleusercontent.com/a/ACg8ocIoauz-1GkJQF0UsSLs0gKqmZHsI1FfXIPbLgmQ4_W5neqUMQ=mo,0,24.03.04,2024-03-18 12:29:23,,,24.03.04,5,Nice app,,,,
b0fb28aa-3a61-4b04-8d1f-945c59335b17,Wuberst Alebachew,https://play-lh.googleusercontent.com/a-/ALV-UjXHPgCZOm_ZfzYSbIi1TLHMzcdx85wMq7bqD2qfA3VQ1Cq_MqAV,0,24.03.04,2024-03-18 10:59:38,,,24.03.04,1,Absolute garbage,,,,
cf6a524b-6983-4b87-8116-e737bcfa7246,Di Iy,https://play-lh.googleusercontent.com/a-/ALV-UjW1rT-U5CR9R4DAjOJKgeqnwtF0rXE0k06_dxul5xhvv_WIT1UV,0,,2024-03-18 10:28:57,,,,5,Best,,,,
b4933445-94ce-4ded-8439-6dfaf528403a,Beke Adsu,https://play-lh.googleusercontent.com/a/ACg8ocKaikFo94H8B-yut3UR0BKQV2aHawm9Q2rMM6v2mLWFOWieww=mo,0,,2024-03-17 22:20:15,,,,5,fine,,,,
194c5f9e-c3bc-4d23-9455-3293636ad09c,Getachew Shaligano,https://play-lh.googleusercontent.com/a-/ALV-UjV23o_VGAtR3UwEm88mH0MJfngaiOwBQXDl8xWM45ma2Lx0S2mz,1,,2024-03-17 21:34:19,,,,3,Apolo good app in terms of microloan except in apps passiveness,,,,
7c701de9-9730-49e8-9db9-3589fe90eee8,Sara Abarra,https://play-lh.googleusercontent.com/a/ACg8ocIoLdi8rARxziLAgRSHyx5WSyBB-egs_8efbEyRzkfohbqOeQ=mo,0,,2024-03-17 19:31:56,,,,5,It is good to be for students,,,,
00df9071-d9f8-4f9b-9212-82eb0b5e3047,Tadese Mesfen,https://play-lh.googleusercontent.com/a-/ALV-UjWrH8oYA-oAxCmh5liIlnutxT6RDleKGDsVeDp5IAEF0xp4SPE,0,,2024-03-17 11:41:40,,,,5,Good app,,,,
65ca4b94-ca40-452e-b4dc-254f4a6ae84b,Selam Selam,https://play-lh.googleusercontent.com/a/ACg8ocL0S2mZWiRUDlz_Bkc_EaeqptiXuTaBiBOMbPznqXEIShqNhg=mo,0,,2024-03-17 11:28:09,,,,5,May liyek Apollo,,,,
0acab695-f674-4173-a1e3-352ceaaf3f47,Shimeles Tadu,https://play-lh.googleusercontent.com/a-/ALV-UjXT2qbpvf5yxIoNV529dz9EM0lHJHkt52BPKLzbwPmX6HamyRtF,1,,2024-03-16 20:33:44,,,,2,"The idea and the name is the best, the service and the inside is empty, a very boring and crooked application",,,,
c1ae0a70-4b31-4d30-be9f-b2b13b561dd6,Mulu Biru,https://play-lh.googleusercontent.com/a/ACg8ocJOmJH8jazVBm8hj1ea7RmKVSwHK5ql_DigU6RVF8j8T2iVZA=mo,0,24.02.14,2024-03-16 10:19:21,,,24.02.14,1,🤮🤮🤮,,,,
4e938919-05ec-4e73-9ead-7d75beb65309,Dera Gift,https://play-lh.googleusercontent.com/a/ACg8ocJNBy5esHWIU0vOj1fxisK4ilwM_VivM_4ZYCOZzLc1Vth2Tw=mo,0,24.01.17,2024-03-15 12:00:20,,,24.01.17,5,good app,,,,
ffd447ec-e3d8-4e30-8421-2eaa07471b61,Kal Kuku,https://play-lh.googleusercontent.com/a/ACg8ocLSeyCFGn7Afk4_07gaHju9jxHxEZKf-cPzNABMxBonPS6O4g=mo,0,23.10.24,2024-03-15 11:56:46,,,23.10.24,5,I love it,,,,
43a1b82d-ffcf-4601-94d7-4cda91ca27d8,Esayas Shiferaw,https://play-lh.googleusercontent.com/a-/ALV-UjXyBPNdyOMFB7oCFQd5nASi7u_rAZ_B36qKyMJ7sznRFTh37g,28,24.03.04,2024-03-15 04:03:54,,,24.03.04,1,I think the coumpany should change the app. It crash every time It does not look like financial app it look like demo app for the fresh app developer.,,,,
b46c0779-238d-46c1-9e63-2cdcb14df79f,Tsega Worku,https://play-lh.googleusercontent.com/a-/ALV-UjW6uOIh29kvQP8MG_dJo1NuZZNkdWrWQ9qsKb2FSAfLokOowyyA,0,24.02.14,2024-03-14 21:35:00,,,24.02.14,5,Abwdirun,,,,
ad73ec92-d9ae-4078-84d8-2f13f48b3349,Sids Fanjk,https://play-lh.googleusercontent.com/a/ACg8ocJBXNSwAcjn3zzy_XySPCHNUkOT4l13HJMA0ZlKIUVuK747eg=mo,1,24.03.04,2024-03-14 17:46:15,,,24.03.04,1,1000000% worst apk ever. Abyssiniya brags on a complete garbage apk through their Ads.,,,,
a94bbd99-5b65-4bbe-90aa-3a031018bfc3,Telaye Yewodyanhe,https://play-lh.googleusercontent.com/a/ACg8ocKj5y6LGaCDk4g-vuEyxOAQx48pEXHSMtob_KydmllXie2Fxw=mo,2,24.03.04,2024-03-14 16:43:23,,,24.03.04,5,Apollo is amazing baking system of Abyssinia,,,,
d2988cbe-8ae2-4947-8301-9809d4d26e25,teferi teshome,https://play-lh.googleusercontent.com/a-/ALV-UjU2txuNWWrPauSicfxQiSOLRHnNFfzACw2gER0O1oU1vJfEjX4,1,24.03.04,2024-03-14 14:59:07,,,24.03.04,1,Worst app ever seen,,,,
e1784b5c-ed8c-4470-b220-1d8d8a7ba844,Miret Ye beku,https://play-lh.googleusercontent.com/a/ACg8ocKpsqIeXbSI1_0ZOyOb7WAdd9GhEb7mmX0BXQ1iwlrAWj9b0A=mo,0,24.03.04,2024-03-14 13:30:15,,,24.03.04,5,አረሰሬ,,,,
6b8f02e7-a15d-48c0-9b17-1d81d43d21ce,Biniyam Bini,https://play-lh.googleusercontent.com/a/ACg8ocKgDbq9_9zB-hKqitALqSfEIY8cF3tht0992d582JkWvy-LQg=mo,0,,2024-03-13 08:15:46,,,,5,This program is easy,,,,
ab51332a-c30e-4aed-b794-599b04bf3157,Desta Dereje,https://play-lh.googleusercontent.com/a/ACg8ocKrLoVG5fDzeinghy-A7g-_uJAHSYP76fftH13mBLH32c5Uuw=mo,1,24.03.04,2024-03-13 03:10:49,,,24.03.04,3,Abyssinia apollo,,,,
01df1205-dae9-4f51-a495-5b6761c1cd11,robel n,https://play-lh.googleusercontent.com/a-/ALV-UjWPFPz9n-ChBKh34ivYmEdG76fYpZLMaOpD8Mvn9fG8jrPMO30,0,24.03.04,2024-03-13 00:29:46,,,24.03.04,4,Waw,,,,
09b4c1e5-a4bf-4832-8e1f-4e90f4db282d,Zelalem Gebru,https://play-lh.googleusercontent.com/a-/ALV-UjURrjJ96G577SxwuiDmzvzLytDCeDRc6C4VlZiPw42s2j1lYmlN,0,24.03.04,2024-03-12 06:50:45,,,24.03.04,1,Embarrassing App...!!!,,,,
46fc3bf5-e889-4401-adb7-b567ae9cd740,Aya Mehammed,https://play-lh.googleusercontent.com/a/ACg8ocIgbkQO-tdlR4LcxhNGgZMrgnG2Qx3ORYY2EL5mqnOvVYqiXA=mo,0,23.12.18,2024-03-12 00:39:44,,,23.12.18,5,Loved,,,,
3ccfd5ed-074d-4b6a-9306-e7e093e89e70,Abrha Gebre,https://play-lh.googleusercontent.com/a/ACg8ocIDY0uzC_LKOoRWiP3Rh5xXfkUTq4P7W50KJPIEwff6-pCkIQ=mo,0,23.12.29,2024-03-11 23:04:32,,,23.12.29,5,Good apk,,,,
42362b0f-a860-45a8-aa8d-a3b1262fe696,Sami Sami,https://play-lh.googleusercontent.com/a/ACg8ocIQksEqRjyaNBdh5oyPV0oE7_KuEJwayo1LwDxleghoN_k0wQ=mo,0,,2024-03-11 22:13:39,,,,5,I am waiting to get loan,,,,
d7110c64-79b8-48fd-93d5-bca82433d52a,Nezif Ari,https://play-lh.googleusercontent.com/a-/ALV-UjXGLFI13Q4zSP1a6b-2ZKPjJ4QzSB51mkrn4ZktGHQnf2mynVmQ,0,,2024-03-11 19:24:31,,,,1,If i could give it negative rating I would do it instantly worst banking app ever,,,,
c3fcff6b-9fe9-434f-a959-acafd2f9521e,K Both,https://play-lh.googleusercontent.com/a/ACg8ocLIx1JMUT8vSSwaABOZiFTRJZtCHw8oCyp6f13wMNexpbGc_A=mo,0,,2024-03-11 15:20:45,,,,5,its good,,,,
366abf80-1739-4733-838d-c64b311e67e9,Nigussie G. Mariam,https://play-lh.googleusercontent.com/a-/ALV-UjXsILXGPwuvwQE8KyJMq30eS6khKazxuX1rBxNBzrXqCAvS8IHs,1,24.02.14,2024-03-09 09:06:01,,,24.02.14,1,The worst mobile app,,,,
6e069f92-c1f2-4bd3-969f-dfc01f22d68f,yaredmak Abate,https://play-lh.googleusercontent.com/a/ACg8ocKJhn7MRhOxR_arcCT6n_IurwW5s2ylj0G76j_0hV8PTRyTiA=mo,0,24.03.04,2024-03-08 12:33:00,,,24.03.04,5,Good !,,,,
c5020abe-53c9-4752-8b33-73d5dbd63994,Bedru Salih (Gashe),https://play-lh.googleusercontent.com/a-/ALV-UjV4iSVnM9ViIWi0AJAjTp7nbQT5BC-N-BUyv0Ylz8d_okr3hbGs,1,,2024-03-07 22:29:27,,,,5,👍👍,,,,
e3cb594a-e407-4d47-9aac-936c1af43d51,Fekede Melis,https://play-lh.googleusercontent.com/a-/ALV-UjWNRBQC77EBDX2V2wxZIXYF7SYqakVfE430UZK249mjzRTEUFai,23,24.03.04,2024-03-07 19:14:14,,,24.03.04,4,This app. stopped working many months ago. Please solve the occurred problem and start providing service for your esteemed customers.,,,,
9f837826-be2e-4f84-9db2-41a1cf79217f,Galaxy Honor,https://play-lh.googleusercontent.com/a/ACg8ocInlTnu3QLkYDkFml4KNdGHM7M-j2gNRbcAQPhTB03qT4TmHg=mo,0,,2024-03-07 17:27:55,,,,5,Nice app,,,,
59959a75-d156-48df-8d7b-17b97b9a86fe,Enyew Ayenachew,https://play-lh.googleusercontent.com/a/ACg8ocKMwXp1-G_dFOUi8aESygrUu7RtKa667FVoSG2zFNd-7Ca46g=mo,0,,2024-03-06 21:53:46,,,,5,Goood app,,,,
26186d32-f937-4b37-aae7-65eedeaf5a42,Fasil Yosef,https://play-lh.googleusercontent.com/a-/ALV-UjVJwNT9tGowbUGi8U7OD17240JLyYEHX7hrNfifMO1onCbGOtM,0,24.02.14,2024-03-06 20:43:21,,,24.02.14,5,❤❤❤❤❤❤,,,,
1fddbdd8-9e69-4de3-8ce7-dcaf30c28186,Yeniehun Ayenew,https://play-lh.googleusercontent.com/a-/ALV-UjVGnEp0leEiAXO9mLCPaV7skcG5Z-I8V8kIZ8ZwqzsXsTEe2OYW,0,,2024-03-06 19:31:23,,,,1,Oh good app but big on it's size,,,,
0ee44dd9-5a65-479b-b4f0-7d9b652ae8e1,Yohannis Seyfu,https://play-lh.googleusercontent.com/a-/ALV-UjU0JQR1QdSYUz8IweItQlsGQumqhPmGjhpBHqeGfm1UtqThhEk,0,,2024-03-05 20:11:44,,,,5,Wow,,,,
064259c9-84ff-4c1c-9916-9d156d9ea884,zekariyas hailegebriel,https://play-lh.googleusercontent.com/a-/ALV-UjUV7slDxj2qtnKGTQHU3aMfHWwOFKhv0XO8_ldX64qpJnks26c,7,24.02.14,2024-03-02 07:00:58,,,24.02.14,1,"It is not reliable, the app crashed frequently.",,,,
375fa84d-8f6b-4cad-977f-36c9dc9f5994,desalegn nida,https://play-lh.googleusercontent.com/a/ACg8ocIWNBte3qFdfhv31BjkAtB_Y_rf9v64UIqgeo7su3YfeLZ8ZQ=mo,1,24.02.14,2024-03-02 06:52:04,,,24.02.14,1,It doesn't work.,,,,
d3c5e5b0-09c5-4f52-ba8c-35beb042e4fb,Redwan Husen,https://play-lh.googleusercontent.com/a-/ALV-UjVAgjSoT-4H0FV46F52_giFxGvTPs1e1rUx0gtYsDulNdwOPvqT,0,,2024-03-01 22:06:53,,,,5,Wow,,,,
703264df-9106-4933-9ef7-9a73b6e473f8,TEKALIGN ZEKARIAS,https://play-lh.googleusercontent.com/a-/ALV-UjXiiVtI-1mEptB1fYWA6rBUqVwuz7ak85njNhJRFz4TlKCURX33,0,24.02.14,2024-03-01 10:39:17,,,24.02.14,1,እጅግ በጣም ደከማ የባንክ አገልግሎት! በር በኤቴሙ ላወጣ ሞከርኩ ከዛ ብሬን ቁረጠ ግን ብሩን አላወጣሁትም ነበር። 8397 ላይ ደወልኩ 24 ጠብቅ አሉኝ። ጠበኩ ብሬ የለም። ከዛ ድጋሜ ደወልኩ መዝግበንልሃል ከ15 ቀን በኋላ ብርህ ይመለሳል አሉኝ። 15 ቀን ጠበኩ ደወልኩኝ ከዛ 15 ቀን ስንል 15 የሥራ ቀናትን ነው ማለታችን ነው አሉኝ። እሺ ብዩ ከ15 የሥራ ቀናት ወይም ከሦስት ሳምንት በኋላ ደወልኩ። ያነሱትና ጠብቀኝ ብለው መዝጋት ጀመሩ ከአራት ጊዜ በላይ ደጋግሜ ደውዬ ስጠይቅ ጭራሽ አልተመዘገበም ብለውኝ አረፉት! ምን አይነት የዘቀጠ አገልግሎት ነው? ተማኝነት ቅልጥፍና የጎደለው የባንክ አገልግሎት! ወደ ቴሌብር ሆነ ወደሌላ ባንክ ብር ለመላክ የዚህ አይነት ተደጋጋሚ ችግር ገጥሞኛል። የአሁኑ ከፋ እንጂ።,,,,
b1f68543-bc04-461b-963d-ceed1436de6b,Getasew Tiru,https://play-lh.googleusercontent.com/a-/ALV-UjU6QGr51nUu7_k7VbHv13QZRzrC1_CV6q45j-zx9YNp9fKmlkM,0,,2024-02-29 12:15:00,,,,5,The best app,,,,
d905073a-c3a2-4eb3-a983-878313b1ae43,Bahar Kaa,https://play-lh.googleusercontent.com/a-/ALV-UjWqVTo064WvsdyRG-z8-7yvq8lkCaRlQUn6upfZ3DT-0kWDBcc,0,24.02.14,2024-02-28 22:37:02,,,24.02.14,5,Bravo,,,,
de301309-63d2-47f2-b300-c7807db36af9,Mehary Mezemir D.,https://play-lh.googleusercontent.com/a-/ALV-UjX87taplSvqULgI-F-bZdB6SJ8CLOc0rY16atmnLG3BqRrAo3o,176,24.02.14,2024-02-28 15:15:58,,,24.02.14,5,"Very friendly, easy to use and secured. More and more stands to benefit users. Thanks to Abyssinia Bank.",,,,
2983d72e-4023-4ba9-957d-9e75dcb8d318,abraham gute,https://play-lh.googleusercontent.com/a/ACg8ocJOT3FrAcmzBx5-cbVOQYyynIQUDgAoYKn3LZaTagFpVQ0T6g=mo,1,,2024-02-27 12:41:17,,,,2,The app need to work fast because it is very slow...!!!,,,,
f57cf900-a672-4643-a678-0759bf33cd9d,Mamushi Zelalem,https://play-lh.googleusercontent.com/a-/ALV-UjUpf59qToJfe5Rgm86fJnQYJmHCdiZun6ksTGedjgTK1BkVNxc,0,,2024-02-26 20:22:40,,,,5,god ape,,,,
67b0a6a8-da39-4689-8f96-8632591d6a78,abebual alem4030,https://play-lh.googleusercontent.com/a-/ALV-UjV3UIl7tpch-nI3dyRSRPhg1y7RKpsTQGwPJN5S7VjkPAKKzjs,4,23.12.29,2024-02-25 15:11:21,,,23.12.29,5,this app perfect and exellence digital service with boa,,,,
547b05e3-bc69-4610-9679-9bd214b39d01,Fanuel Gebremedhn,https://play-lh.googleusercontent.com/a-/ALV-UjUokUV5tiiptS8Elef8L13BqiR4oknZ7-8FX6b8sMN4tDPORlHa,0,24.01.17,2024-02-25 12:24:33,,,24.01.17,5,Very good app,,,,
73f583f3-dd86-4bde-9a65-547549cdb591,Aysanew Yonas,https://play-lh.googleusercontent.com/a-/ALV-UjV_58WYNq6AqQq0x31vFGlqMqaazCkBXFDJ2Uzw44vcfgTG6UJN,3,,2024-02-25 11:23:59,,,,3,"Apollo is trying to bring something new, something insane but not taking the users action and feedback. Here's what Apollo is really missing. 1. From Developers' perspective - it's not well tested and packed. Everytime you try to login or do something there's a technical error notifications that a user can't understand - it has lots of concurrent actions that is not really necessary 2. From User Side - Huge space is required to install the app - loading time takes forever",,,,
813caeea-ca71-4385-9497-cf99a1d5c7de,hawi degefa,https://play-lh.googleusercontent.com/a/ACg8ocJPimrm3FnnAA00cWRQmAt0n7fp48JHtVPPGbLWUXgAc1HzfQ=mo,0,,2024-02-25 06:27:43,,,,1,The worest app i have ever seen.......-10,,,,
65a804b1-0506-454e-89e6-04e5d1ae997d,Mujahid Mohammed,https://play-lh.googleusercontent.com/a-/ALV-UjUtmZ5J0v2tuy4wsw3CW6uyWaUkpz1B_0KNzxfEQImJcWy5Cyg,0,24.02.14,2024-02-25 01:17:52,,,24.02.14,1,Fake uninstal,,,,
864a06a2-fcfe-4fae-b4fe-98af19d46f4d,Israel Bahile,https://play-lh.googleusercontent.com/a/ACg8ocJQEH9RB-e_uEbnnUzu-B18m5Y4jXTb6CTKcES5xd6VZ2QXBg=mo,0,,2024-02-24 21:47:06,,,,2,I can't even download it!,,,,
f51b6d63-eb8f-452f-987a-cbaa9b2c11b5,Tsige Girma,https://play-lh.googleusercontent.com/a/ACg8ocIxb-xjTQEP4nv4LodTxiOSHDWkfiKyK_WU5cDXb17eeL4gkA=mo,0,,2024-02-24 20:53:14,,,,5,Awosome,,,,
a0763da2-0325-4175-80c0-df4cd639385e,yohannes assefa,https://play-lh.googleusercontent.com/a-/ALV-UjWR330KcbZtDXXBKytFCUAueJqDo2QddTCUUqzugBwyFOY0c40,0,24.02.14,2024-02-24 17:38:35,,,24.02.14,1,ቆይ እኔምለው የብድርቆይ እኔምለው የብድር አገልግሎቱ ለምንድነው ከፍለን ስንጨርስ ልክ እንደ ቴሌብር ቶሎ ተጨማሪ የብድር አገልግሎት ሊሰጠን ያልቻለው አገልግሎቱ ለምንድነው ከፍለን ስንጨርስ ልክ እንደ ቴሌብር ቶሎ ተጨማሪ የብድር አገልግሎት ሊሰጠን ያልቻለውበዚህ ረገድ የወረደ አገልግሎት ነው🙄,,,,
37758232-d083-4c5e-9f9b-068a970c282e,ras daniel,https://play-lh.googleusercontent.com/a-/ALV-UjUbZziJ6yejybTI-oVAAII5JdOJeIt-K5jB2lIgXTkFWHdYLmqR,1,24.02.14,2024-02-24 12:30:34,,,24.02.14,1,Its a boring app i have used ever...please try to update,,,,
7d5dff3a-3bc8-45e6-a4fa-942cc4592e29,Nafyad ኢትዮጵያ,https://play-lh.googleusercontent.com/a-/ALV-UjW2OTCao-i8L4E3_9cbZJo-ZMMPDikuo8YECBaNqK9oExrAkbbS,0,24.02.14,2024-02-23 22:55:38,,,24.02.14,4,Improving now,,,,
7ec999ca-f5f6-4dcd-acde-be930c48696b,abrham hab,https://play-lh.googleusercontent.com/a-/ALV-UjWCnYEGHjFNZfUbsi71_AHMPJmtWBIeOwO0bdC5eiDJyWEsC_dW,3,23.12.29,2024-02-23 13:29:21,,,23.12.29,5,well designed and very user freindly.,,,,
fdad1bc4-80d2-4ce9-a7a9-2674a6019799,Ami Dax,https://play-lh.googleusercontent.com/a-/ALV-UjVDVzzo-mB7tQUwWOJ1nCbQ0Y2ky1hZ9QyvGktHiGymUaizCCM,1,24.02.14,2024-02-23 11:41:00,,,24.02.14,1,It doesn't work,,,,
2bfc1a33-9e5d-4519-93d7-e48a058c4414,Ayub Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocIq95yF27p7nXpHo5Sgu8MKJ2cj0AaXITeQkee1ZXsCtTWllg=mo,1,24.02.14,2024-02-23 00:18:01,,,24.02.14,1,Bad App All modules were not worked,,,,
e3f68195-0767-4eba-847c-3536a355b1aa,abe gashaw,https://play-lh.googleusercontent.com/a-/ALV-UjU0aKqwRdtpg9E34gN17YRPXTC09YSc1FDk44jBx61A4WrmsXY,0,23.07.24,2024-02-22 12:58:11,,,23.07.24,5,Beast Platform,,,,
6f49d22f-f77d-4ea7-ae63-3f1465b22b3a,Tekabe Tefera,https://play-lh.googleusercontent.com/a/ACg8ocJ6Ukmwwsz_HF166Ggxe06mEDhp_kfi9HgCgdhFLgHwWuMcwg=mo,0,24.01.17,2024-02-22 09:05:33,,,24.01.17,5,More more,,,,
e6e04ede-c392-4770-a777-e30213f7e5b9,عبــدالعزيـز طـه,https://play-lh.googleusercontent.com/a-/ALV-UjWl12QO6e7UUA6EhEZEKm8z2rEV7mxr_FjxXhDpnn_fbvu2gxSg,1,24.02.14,2024-02-21 18:06:02,,,24.02.14,3,good,,,,
43172e8d-4d87-4c97-bc6a-5c7c0ccf8faf,Sancho Alex,https://play-lh.googleusercontent.com/a-/ALV-UjXuD3M-UxXxIY8sPwvBvOh2jqg_GtCDF8iXA6h-X6uYXLEKWTN9,0,23.07.24,2024-02-21 12:20:09,,,23.07.24,5,ስለ አፖሎ የተሻ ማወቅ እፈልጋለሁ ፍቃደኛ ከሆናቹህ,,,,
8c4a815b-d937-430d-b67f-d2a2c0e8ef28,Mebratu Gebreselassie,https://play-lh.googleusercontent.com/a/ACg8ocLDK9vZGrOvSclgm1I4cDPv-njqMjEXzv2fIulhctdaU_q8_w=mo,0,24.02.14,2024-02-21 04:16:55,,,24.02.14,5,Nice app,,,,
a8a3e3df-9345-4057-ae96-dc2eabc2e6a8,Muhammed Ebre,https://play-lh.googleusercontent.com/a/ACg8ocJr3ZBeyrFOiMgGnn59CBFz14EZY99Q1Tc9sHk0PouUKVaPNw=mo,1,24.02.09,2024-02-20 19:53:19,,,24.02.09,4,👩‍🎓👩‍🎓👩‍🎓👩‍🎓👩‍🎓👩‍🎓👨‍🏫👨‍🏫👨‍🏫👨‍🏫👩‍🏫🐄🦈🐔🐔🐔🐴 🌄Good morning🌄🐴🐴🐴 💛 😴 💛 🐴🐴🐴🐴🦁🦁🦁 🌄Good morning🌄 💛 😴 💛 ☀️ 🍳🎽☕️ ☀️ ☀️ 👖 ☀️ 💛 👡👡 💛 🌄💛☀️☀️☀️💛🌄 💉💉💉💉💉💉💉 💉❤❤💉❤❤💉 ❤ ❤ ❤ ❤ Get better! ❤ 💉❤ ❤💉 💉💉❤ ❤💉💉 💉💉💉❤💉💉💉 💉💉💉 🐴 ☀️ 🍳🎽☕️ ☀️ ☀️ 👖 ☀️ 💛 👡👡 💛 🌄💛☀️☀️☀️💛🌄,,,,
ddfa3f72-c61d-4792-8185-3b9e9a1eebd6,Lul Chuol tut,https://play-lh.googleusercontent.com/a-/ALV-UjXPZbZ9XvKHeBBOktLFZ9yiTCUZGS_9jCoIOikXMlLx3Ny7mog,0,,2024-02-20 15:32:10,,,,5,Great 👍,,,,
99f4aced-0118-49fd-9004-d52fe34f1722,Teleste Guesh,https://play-lh.googleusercontent.com/a/ACg8ocJFxO0dU6CuLZKadgjJUZxaT-N8FdJ-MJ8qx7K9i6MFuTDtRw=mo,0,,2024-02-20 11:46:07,,,,5,Waww,,,,
